2026-08-07 06:36:53 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.62m | my_pos=(28.3127586,77.3568267)
2026-08-07 06:36:54 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.62m | my_pos=(28.3127948,77.3568569)
2026-08-07 06:36:54 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.62m | my_pos=(28.3128310,77.3568871)
2026-08-07 06:36:55 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.60m | my_pos=(28.3128673,77.3569174)
2026-08-07 06:36:55 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.59m | my_pos=(28.3129035,77.3569476)
2026-08-07 06:36:56 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.57m | my_pos=(28.3129398,77.3569779)
2026-08-07 06:36:56 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.54m | my_pos=(28.3129759,77.3570082)
2026-08-07 06:36:57 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.52m | my_pos=(28.3130121,77.3570384)
2026-08-07 06:36:57 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.51m | my_pos=(28.3130482,77.3570686)
2026-08-07 06:36:58 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.52m | my_pos=(28.3130843,77.3570987)
2026-08-07 06:36:58 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.52m | my_pos=(28.3131204,77.3571289)
2026-08-07 06:36:59 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.54m | my_pos=(28.3131564,77.3571590)
2026-08-07 06:36:59 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.56m | my_pos=(28.3131925,77.3571891)
2026-08-07 06:37:00 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.59m | my_pos=(28.3132285,77.3572192)
2026-08-07 06:37:00 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.55m | my_pos=(28.3132648,77.3572495)
2026-08-07 06:37:01 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.52m | my_pos=(28.3133010,77.3572797)
2026-08-07 06:37:01 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.51m | my_pos=(28.3133371,77.3573099)
2026-08-07 06:37:02 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.52m | my_pos=(28.3133732,77.3573401)
2026-08-07 06:37:02 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.49m | my_pos=(28.3134095,77.3573704)
2026-08-07 06:37:03 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.50m | my_pos=(28.3134455,77.3574005)
2026-08-07 06:37:03 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.51m | my_pos=(28.3134816,77.3574306)
2026-08-07 06:37:04 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.54m | my_pos=(28.3135176,77.3574607)
2026-08-07 06:37:04 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=59.54m | my_pos=(28.3135539,77.3574910)
2026-08-07 06:37:05 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.53m | my_pos=(28.3135901,77.3575212)
2026-08-07 06:37:05 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.53m | my_pos=(28.3136263,77.3575514)
2026-08-07 06:37:06 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.53m | my_pos=(28.3136623,77.3575816)
2026-08-07 06:37:06 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=67.00m | my_pos=(28.3136804,77.3575967)
2026-08-07 06:37:07 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.44m | my_pos=(28.3137349,77.3576422)
2026-08-07 06:37:07 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.42m | my_pos=(28.3137710,77.3576724)
2026-08-07 06:37:08 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.43m | my_pos=(28.3138070,77.3577024)
2026-08-07 06:37:08 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.44m | my_pos=(28.3138431,77.3577326)
2026-08-07 06:37:09 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.47m | my_pos=(28.3138791,77.3577627)
2026-08-07 06:37:09 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.47m | my_pos=(28.3139153,77.3577929)
2026-08-07 06:37:10 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.47m | my_pos=(28.3139514,77.3578231)
2026-08-07 06:37:10 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.48m | my_pos=(28.3139876,77.3578533)
2026-08-07 06:37:11 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.45m | my_pos=(28.3140239,77.3578836)
2026-08-07 06:37:11 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.44m | my_pos=(28.3140601,77.3579139)
2026-08-07 06:37:12 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.42m | my_pos=(28.3140963,77.3579441)
2026-08-07 06:37:12 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.40m | my_pos=(28.3141324,77.3579743)
2026-08-07 06:37:13 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.39m | my_pos=(28.3141686,77.3580046)
2026-08-07 06:37:13 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.40m | my_pos=(28.3142046,77.3580346)
2026-08-07 06:37:14 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.42m | my_pos=(28.3142406,77.3580646)
2026-08-07 06:37:14 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.46m | my_pos=(28.3142765,77.3580947)
2026-08-07 06:37:15 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.46m | my_pos=(28.3143127,77.3581249)
2026-08-07 06:37:15 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.45m | my_pos=(28.3143489,77.3581552)
2026-08-07 06:37:16 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.45m | my_pos=(28.3143851,77.3581855)
2026-08-07 06:37:16 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.46m | my_pos=(28.3144213,77.3582157)
2026-08-07 06:37:17 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.40m | my_pos=(28.3144577,77.3582460)
2026-08-07 06:37:17 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.39m | my_pos=(28.3144938,77.3582762)
2026-08-07 06:37:18 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.38m | my_pos=(28.3145300,77.3583064)
2026-08-07 06:37:18 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.40m | my_pos=(28.3145660,77.3583365)
2026-08-07 06:37:19 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.38m | my_pos=(28.3146023,77.3583668)
2026-08-07 06:37:19 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.40m | my_pos=(28.3146383,77.3583969)
2026-08-07 06:37:20 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.42m | my_pos=(28.3146743,77.3584270)
2026-08-07 06:37:20 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.44m | my_pos=(28.3147103,77.3584571)
2026-08-07 06:37:21 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.43m | my_pos=(28.3147466,77.3584873)
2026-08-07 06:37:21 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=61.94m | my_pos=(28.3147646,77.3585024)
2026-08-07 06:37:22 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=66.90m | my_pos=(28.3148008,77.3585326)
2026-08-07 06:37:22 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.39m | my_pos=(28.3148550,77.3585780)
2026-08-07 06:37:23 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.37m | my_pos=(28.3148912,77.3586083)
2026-08-07 06:37:23 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=59.39m | my_pos=(28.3149273,77.3586384)
2026-08-07 06:37:24 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.40m | my_pos=(28.3149634,77.3586685)
2026-08-07 06:37:24 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.43m | my_pos=(28.3149994,77.3586986)
2026-08-07 06:37:25 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=59.45m | my_pos=(28.3150355,77.3587287)
2026-08-07 06:37:25 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.45m | my_pos=(28.3150718,77.3587590)
2026-08-07 06:37:26 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.45m | my_pos=(28.3151080,77.3587893)
2026-08-07 06:37:26 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.44m | my_pos=(28.3151441,77.3588195)
2026-08-07 06:37:27 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.44m | my_pos=(28.3151802,77.3588497)
2026-08-07 06:37:27 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.39m | my_pos=(28.3152165,77.3588800)
2026-08-07 06:37:28 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.35m | my_pos=(28.3152528,77.3589102)
2026-08-07 06:37:28 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.33m | my_pos=(28.3152889,77.3589404)
2026-08-07 06:37:29 [INFO] SLOWDOWN_ZONE | near=drone1 | dist=64.23m | my_pos=(28.3153248,77.3589704)
